original_class,target_class,predicted_class,num_iteration,confidence
6,1,874,874,0.05871877819299698
4,1,877,877,0.07500915229320526
3,1,879,879,0.9651519060134888
3,1,887,887,0.24094967544078827
4,1,888,888,0.22404706478118896
3,1,890,890,0.3432171046733856
4,1,899,899,0.3485214412212372
4,1,900,900,0.5108557939529419
6,1,909,909,0.944714367389679
4,1,910,910,0.9093630909919739
3,1,917,917,0.1963474303483963
4,1,923,923,0.17069831490516663
5,1,924,924,0.29531458020210266
3,1,928,928,0.8865326046943665
2,1,929,929,0.11698194593191147
3,1,932,932,0.7667069435119629
3,1,935,935,0.661583662033081
3,1,938,938,0.971808135509491
3,1,945,945,0.2787269949913025
2,1,947,947,0.37578731775283813
3,1,950,950,0.5222122669219971
5,1,951,951,0.3877395987510681
3,1,954,954,0.11528845131397247
3,1,957,957,0.2378171980381012
5,1,962,962,0.55339515209198
4,1,963,963,0.4867262542247772
4,1,964,964,0.8273802995681763
5,1,967,967,0.7535330653190613
5,1,970,970,0.8995689153671265
5,1,972,972,0.7487796545028687
2,1,973,973,0.45425912737846375
4,1,975,975,0.20055930316448212
5,1,978,978,0.3625296354293823
1,1,988,988,0.2218748778104782
4,1,99,99,0.39469513297080994
1,1,1,1,1.0
6,1,105,105,0.40156304836273193
3,1,107,107,0.520412802696228
6,1,109,109,0.4821617603302002
4,1,113,113,0.7934665083885193
3,1,114,114,0.9344388246536255
4,1,115,115,0.355569988489151
4,1,122,122,0.24885524809360504
6,1,123,123,0.7303199768066406
6,1,128,128,0.25791576504707336
5,1,145,145,0.5873109698295593
7,1,146,146,0.2794007658958435
3,1,149,149,0.3356243371963501
6,1,151,151,0.34520697593688965
5,1,187,187,0.43413934111595154
5,1,207,207,0.8185620903968811
7,1,208,208,0.8412426114082336
6,1,235,235,0.4099915027618408
3,1,25,25,0.2872411906719208
6,1,267,267,0.7073979377746582
6,1,281,281,0.1550121158361435
7,1,283,283,0.8304556012153625
4,1,285,285,0.17688974738121033
4,1,286,286,0.17113898694515228
4,1,291,291,0.18038076162338257
5,1,294,294,0.9390987157821655
3,1,30,30,0.596924364566803
3,1,301,301,0.8235650658607483
2,1,308,308,0.3135877251625061
4,1,309,309,0.8261027336120605
1,1,311,311,0.20358291268348694
3,1,313,313,0.6306644678115845
4,1,314,314,0.5660067200660706
2,1,315,315,0.8515199422836304
2,1,319,319,0.9749661684036255
6,1,32,32,0.71176677942276
4,1,323,323,0.18397417664527893
4,1,325,325,0.43594032526016235
4,1,329,329,0.8760045170783997
7,1,338,338,0.180352583527565
6,1,341,341,0.609038770198822
5,1,345,345,0.238909050822258
6,1,347,347,0.1492997407913208
6,1,349,349,0.20108793675899506
7,1,353,353,0.32602426409721375
8,1,354,354,0.7094023823738098
5,1,365,365,0.323984831571579
4,1,367,367,0.044580742716789246
5,1,372,372,0.15554991364479065
6,1,386,386,0.5819449424743652
5,1,387,387,0.7957767844200134
5,1,398,398,0.55357426404953
6,1,400,400,0.3666853904724121
4,1,406,406,0.7382401823997498
5,1,411,411,0.2237434685230255
4,1,414,414,0.6366028189659119
3,1,421,421,0.7377959489822388
5,1,424,424,0.8124019503593445
5,1,425,425,0.20482628047466278
4,1,427,427,0.11140140891075134
4,1,430,430,0.35818973183631897
4,1,435,435,0.7515642642974854
9,1,436,436,0.2360886186361313
2,1,437,437,0.14150583744049072
6,1,438,438,0.9926008582115173
4,1,440,440,0.802793562412262
5,1,445,445,0.10152199119329453
5,1,447,447,0.5322784185409546
3,1,448,448,0.27655673027038574
4,1,457,457,0.8419313430786133
7,1,458,458,0.8083065152168274
4,1,462,462,0.775467038154602
6,1,463,463,0.5004525184631348
4,1,466,466,0.8044888377189636
5,1,467,467,0.5880979299545288
2,1,470,470,0.2895045280456543
4,1,471,471,0.9616642594337463
6,1,474,474,0.18444089591503143
4,1,480,480,0.48609456419944763
5,1,485,485,0.7553808093070984
3,1,488,488,0.5543814897537231
6,1,492,492,0.2593839764595032
5,1,496,496,0.7144367694854736
3,1,50,50,0.616752564907074
6,1,500,500,0.23799368739128113
4,1,508,508,0.24433964490890503
5,1,509,509,0.0887468010187149
6,1,511,511,0.21661409735679626
4,1,517,517,0.454253613948822
4,1,525,525,0.2321435958147049
4,1,526,526,0.3130307197570801
7,1,532,532,0.27854982018470764
3,1,542,542,0.31472694873809814
4,1,543,543,0.8626959919929504
4,1,557,557,0.6011300086975098
2,1,562,562,0.48330265283584595
5,1,565,565,0.167367622256279
4,1,567,567,0.5118595361709595
7,1,568,568,0.5196970701217651
6,1,570,570,0.8719896674156189
4,1,573,573,0.8699736595153809
5,1,576,576,0.8353177905082703
4,1,604,604,0.4435942769050598
5,1,605,605,0.991927981376648
5,1,61,61,0.5842402577400208
8,1,612,612,0.16978023946285248
6,1,614,614,0.821788489818573
2,1,619,619,0.20627380907535553
6,1,621,621,0.9357878565788269
6,1,625,625,0.1345803141593933
4,1,627,627,0.38073617219924927
3,1,635,635,0.6682013869285583
6,1,645,645,0.7729172706604004
6,1,652,652,0.11668122559785843
6,1,655,655,0.19527703523635864
6,1,675,675,0.2804335355758667
3,1,677,677,0.7405266761779785
5,1,678,678,0.19773516058921814
4,1,682,682,0.40295130014419556
4,1,683,683,0.1686551719903946
5,1,687,687,0.48885220289230347
5,1,69,69,0.05999807268381119
3,1,704,704,0.17253506183624268
4,1,707,707,0.13132959604263306
3,1,71,71,0.26731735467910767
7,1,716,716,0.7320838570594788
3,1,720,720,0.20465153455734253
4,1,731,731,0.06102333217859268
4,1,733,733,0.8921860456466675
4,1,734,734,0.24592551589012146
4,1,735,735,0.4691024422645569
3,1,737,737,0.08532518893480301
7,1,739,739,0.1750539392232895
5,1,744,744,0.7607956528663635
3,1,747,747,0.14040414988994598
2,1,75,75,0.3495633900165558
4,1,758,758,0.15381869673728943
4,1,76,76,0.8622108697891235
5,1,760,760,0.9261882901191711
4,1,761,761,0.8340244293212891
4,1,765,765,0.1250288486480713
4,1,768,768,0.23006227612495422
5,1,774,774,0.3011632263660431
4,1,779,779,0.21329770982265472
4,1,781,781,0.918468713760376
4,1,786,786,0.1828981190919876
5,1,79,79,0.9863529205322266
4,1,801,801,0.28942543268203735
4,1,806,806,0.092621810734272
6,1,808,808,0.8456244468688965
2,1,811,811,0.8440366983413696
2,1,815,815,0.24831649661064148
8,1,817,817,0.5269467234611511
4,1,821,821,0.537114679813385
3,1,826,826,0.2966260313987732
5,1,837,837,0.4881598949432373
4,1,839,839,0.974622368812561
5,1,842,842,0.7025531530380249
3,1,845,845,0.9972311854362488
4,1,849,849,0.678597092628479
4,1,850,850,0.6683357357978821
8,1,853,853,0.22525979578495026
1,1,862,862,0.46044716238975525
3,1,866,866,0.11442004889249802
6,1,873,873,0.4796212315559387
7,1,874,874,0.6188517808914185
4,1,877,877,0.38563230633735657
5,1,879,879,0.8555566668510437
5,1,887,887,0.7441985011100769
4,1,888,888,0.32312941551208496
3,1,890,890,0.6723534464836121
5,1,899,899,0.592457115650177
4,1,900,900,0.9981504082679749
4,1,909,909,0.5737889409065247
7,1,910,910,0.5029398798942566
3,1,917,917,0.4290424883365631
7,1,923,923,0.5039482116699219
5,1,924,924,0.21415020525455475
6,1,928,928,0.231802836060524
4,1,929,929,0.10801444947719574
6,1,932,932,0.8101940155029297
8,1,935,935,0.28279516100883484
4,1,938,938,0.6544860601425171
4,1,945,945,0.7228202223777771
4,1,947,947,0.07413928210735321
3,1,950,950,0.17657634615898132
4,1,951,951,0.2967890501022339
3,1,954,954,0.23230595886707306
4,1,957,957,0.11131727695465088
7,1,962,962,0.164503276348114
6,1,963,963,0.43231210112571716
8,1,964,964,0.5922659039497375
5,1,967,967,0.26581791043281555
10,1,970,970,0.4953362047672272
7,1,972,972,0.24802176654338837
3,1,973,973,0.15112456679344177
4,1,975,975,0.4534442126750946
5,1,978,978,0.5162918567657471
2,1,988,988,0.5241002440452576
7,1,99,99,0.566196858882904
1,1,1,1,0.9992882609367371
3,1,105,105,0.2998548746109009
4,1,107,107,0.9367831349372864
2,1,109,109,0.3454969525337219
3,1,113,113,0.8147280812263489
3,1,114,114,0.0936666950583458
1,1,115,115,0.6851613521575928
1,1,122,122,0.7120546102523804
2,1,123,123,0.5423827767372131
3,1,128,128,0.4750176668167114
7,1,145,145,0.11296720057725906
7,1,146,146,0.08393211662769318
3,1,149,149,0.9147238731384277
4,1,151,151,0.14240840077400208
4,1,187,187,0.09861554950475693
4,1,207,207,0.33190682530403137
2,1,208,208,0.06904836744070053
5,1,235,235,0.1376117616891861
5,1,25,25,0.3931834101676941
4,1,267,267,0.15164314210414886
3,1,281,281,0.21975131332874298
2,1,283,283,0.11820770800113678
3,1,285,285,0.5517470836639404
4,1,286,286,0.44248268008232117
3,1,291,291,0.5763311982154846
5,1,294,294,0.10275697708129883
5,1,30,30,0.9219494462013245
4,1,301,301,0.7686558365821838
3,1,308,308,0.8107366561889648
2,1,309,309,0.20787164568901062
3,1,311,311,0.27335360646247864
4,1,313,313,0.2704352140426636
3,1,314,314,0.7430092096328735
4,1,315,315,0.5422284007072449
3,1,319,319,0.657853364944458
1,1,32,32,0.9322461485862732
1,1,323,323,0.3871786594390869
2,1,325,325,0.6069222688674927
2,1,329,329,0.5270176529884338
3,1,338,338,0.33209341764450073
3,1,341,341,0.9517431259155273
3,1,345,345,0.5890758633613586
5,1,347,347,0.3880060315132141
5,1,349,349,0.8932020664215088
7,1,353,353,0.6036562323570251
3,1,354,354,0.6813594102859497
3,1,365,365,0.8967558741569519
4,1,367,367,0.8054000735282898
3,1,372,372,0.2036818116903305
5,1,386,386,0.794971764087677
3,1,387,387,0.18888714909553528
4,1,398,398,0.4508349895477295
5,1,400,400,0.683491587638855
2,1,406,406,0.29404935240745544
3,1,411,411,0.32022854685783386
5,1,414,414,0.8649382591247559
6,1,421,421,0.32044363021850586
7,1,424,424,0.9554786086082458
4,1,425,425,0.15593884885311127
3,1,427,427,0.4010654091835022
5,1,430,430,0.692327082157135
4,1,435,435,0.21250544488430023
7,1,436,436,0.13549503684043884
7,1,437,437,0.503210186958313
7,1,438,438,0.5305477380752563
6,1,440,440,0.21267452836036682
5,1,445,445,0.6383612751960754
4,1,447,447,0.4567570388317108
3,1,448,448,0.6326526403427124
3,1,457,457,0.6118951439857483
5,1,458,458,0.7820103764533997
4,1,462,462,0.16909834742546082
5,1,463,463,0.7001932263374329
5,1,466,466,0.11632007360458374
3,1,467,467,0.9749464392662048
3,1,470,470,0.9850730299949646
6,1,471,471,0.3293226659297943
4,1,474,474,0.6607514023780823
4,1,480,480,0.1369912475347519
4,1,485,485,0.3484264016151428
2,1,488,488,0.5338019132614136
2,1,492,492,0.13746115565299988
2,1,496,496,0.5025956630706787
4,1,50,50,0.15056917071342468
6,1,500,500,0.6653080582618713
6,1,508,508,0.4905015826225281
1,1,509,509,0.8905553817749023
4,1,511,511,0.2296282947063446
4,1,517,517,0.17216365039348602
5,1,525,525,0.8011138439178467
4,1,526,526,0.32990598678588867
2,1,532,532,0.06424596160650253
4,1,542,542,0.26013752818107605
4,1,543,543,0.3776198625564575
5,1,557,557,0.8808814883232117
4,1,562,562,0.42216676473617554
4,1,565,565,0.7141517996788025
2,1,567,567,0.29504382610321045
4,1,568,568,0.1361987292766571
5,1,570,570,0.18826067447662354
3,1,573,573,0.8923307061195374
4,1,576,576,0.4022537171840668
5,1,604,604,0.7687432765960693
3,1,605,605,0.4536747634410858
2,1,61,61,0.15479467809200287
4,1,612,612,0.3430825173854828
2,1,614,614,0.914472222328186
3,1,619,619,0.7082986235618591
5,1,621,621,0.7813052535057068
3,1,625,625,0.746467649936676
4,1,627,627,0.695111095905304
3,1,635,635,0.9895961880683899
2,1,645,645,0.9276106953620911
3,1,652,652,0.6929665803909302
5,1,655,655,0.37774258852005005
4,1,675,675,0.1379898488521576
4,1,677,677,0.2522202730178833
3,1,678,678,0.37803706526756287
5,1,682,682,0.47933992743492126
5,1,683,683,0.19811789691448212
6,1,687,687,0.6174158453941345
7,1,69,69,0.9827248454093933
5,1,704,704,0.7795575261116028
6,1,707,707,0.6019474267959595
3,1,71,71,0.9697615504264832
3,1,716,716,0.6116002202033997
4,1,720,720,0.941646933555603
4,1,731,731,0.2913707494735718
5,1,733,733,0.3729858994483948
5,1,734,734,0.10637389868497849
2,1,735,735,0.35290974378585815
5,1,737,737,0.9259920120239258
4,1,739,739,0.9963046312332153
4,1,744,744,0.5226974487304688
3,1,747,747,0.29123377799987793
5,1,75,75,0.5497429966926575
4,1,758,758,0.5471917986869812
3,1,76,76,0.8869585990905762
5,1,760,760,0.7507214546203613
4,1,761,761,0.6166922450065613
5,1,765,765,0.18504661321640015
5,1,768,768,0.8078283667564392
3,1,774,774,0.4851335883140564
6,1,779,779,0.3806544542312622
4,1,781,781,0.4369655251502991
3,1,786,786,0.9015882611274719
5,1,79,79,0.3354206085205078
4,1,801,801,0.4633066654205322
3,1,806,806,0.653192937374115
2,1,808,808,0.9352328181266785
4,1,811,811,0.26994800567626953
3,1,815,815,0.5255770683288574
4,1,817,817,0.4341195225715637
5,1,821,821,0.8148510456085205
4,1,826,826,0.5945082902908325
5,1,837,837,0.7377293705940247
5,1,839,839,0.7936161160469055
3,1,842,842,0.2394215166568756
4,1,845,845,0.24632492661476135
3,1,849,849,0.33151790499687195
2,1,850,850,0.6731536984443665
4,1,853,853,0.8496091365814209
3,1,862,862,0.7264824509620667
3,1,866,866,0.47898751497268677
6,1,873,873,0.06424567848443985
6,1,874,874,0.08980921655893326
8,1,877,877,0.6204936504364014
3,1,879,879,0.4497663378715515
4,1,887,887,0.3931664824485779
6,1,888,888,0.5865941047668457
6,1,890,890,0.4835074543952942
7,1,899,899,0.3463670313358307
5,1,900,900,0.10807296633720398
4,1,909,909,0.8972609043121338
4,1,910,910,0.263755202293396
2,1,917,917,0.8478570580482483
4,1,923,923,0.18968962132930756
2,1,924,924,0.9315460920333862
4,1,928,928,0.481962651014328
4,1,929,929,0.13538062572479248
2,1,932,932,0.6814696192741394
3,1,935,935,0.374603807926178
3,1,938,938,0.8518083691596985
3,1,945,945,0.5983148813247681
4,1,947,947,0.4805421531200409
4,1,950,950,0.7809510827064514
5,1,951,951,0.3912501037120819
4,1,954,954,0.2866642475128174
3,1,957,957,0.8941885232925415
1,1,962,962,0.252835214138031
2,1,963,963,0.2697005271911621
2,1,964,964,0.8812737464904785
10,1,967,967,0.197640061378479
4,1,970,970,0.4739614725112915
3,1,972,972,0.18612106144428253
1,1,973,973,0.7973928451538086
3,1,975,975,0.5245048999786377
3,1,978,978,0.22064243257045746
4,1,988,988,0.359162837266922
7,1,99,99,0.6947377920150757
1,1,1,1,0.9999991655349731
6,1,105,105,0.3117164373397827
2,1,107,107,0.848452627658844
3,1,109,109,0.9281472563743591
4,1,113,113,0.6617931127548218
2,1,114,114,0.16675607860088348
1,1,115,115,0.5530921220779419
2,1,122,122,0.7817969918251038
2,1,123,123,0.5134611129760742
3,1,128,128,0.5363144278526306
5,1,145,145,0.6973082423210144
5,1,146,146,0.09187909215688705
4,1,149,149,0.5646191239356995
3,1,151,151,0.1254279464483261
4,1,187,187,0.6386751532554626
3,1,207,207,0.25077831745147705
2,1,208,208,0.03235716000199318
4,1,235,235,0.16272622346878052
4,1,25,25,0.17283311486244202
3,1,267,267,0.3883390724658966
4,1,281,281,0.18951256573200226
4,1,283,283,0.24856628477573395
5,1,285,285,0.937853991985321
5,1,286,286,0.2806514799594879
3,1,291,291,0.32346776127815247
3,1,294,294,0.17815150320529938
3,1,30,30,0.9732067584991455
2,1,301,301,0.37423238158226013
2,1,308,308,0.24435025453567505
2,1,309,309,0.1019924208521843
3,1,311,311,0.34160834550857544
4,1,313,313,0.21112751960754395
3,1,314,314,0.8461109399795532
4,1,315,315,0.5784317255020142
2,1,319,319,0.6335969567298889
2,1,32,32,0.26339995861053467
2,1,323,323,0.28370216488838196
3,1,325,325,0.5129926204681396
2,1,329,329,0.5041525959968567
4,1,338,338,0.5604045391082764
4,1,341,341,0.18734583258628845
3,1,345,345,0.057708922773599625
5,1,347,347,0.10468320548534393
5,1,349,349,0.13057854771614075
7,1,353,353,0.27417343854904175
5,1,354,354,0.1148255243897438
3,1,365,365,0.9645772576332092
3,1,367,367,0.8252478241920471
6,1,372,372,0.3663053512573242
10,1,386,386,0.7889757752418518
3,1,387,387,0.5376533269882202
3,1,398,398,0.8230058550834656
4,1,400,400,0.6218070983886719
3,1,406,406,0.87026047706604
3,1,411,411,0.9207464456558228
3,1,414,414,0.49026066064834595
4,1,421,421,0.12794451415538788
3,1,424,424,0.7573021054267883
3,1,425,425,0.3530022203922272
3,1,427,427,0.08787429332733154
3,1,430,430,0.0746951699256897
3,1,435,435,0.486459344625473
7,1,436,436,0.3110103905200958
5,1,437,437,0.6904409527778625
2,1,438,438,0.43896105885505676
2,1,440,440,0.1674472987651825
5,1,445,445,0.09563349932432175
5,1,447,447,0.5541742444038391
3,1,448,448,0.2699277400970459
4,1,457,457,0.3207264542579651
5,1,458,458,0.6560430526733398
3,1,462,462,0.27777501940727234
2,1,463,463,0.04686950892210007
7,1,466,466,0.41106781363487244
3,1,467,467,0.8761690258979797
3,1,470,470,0.3750004172325134
5,1,471,471,0.4900617301464081
3,1,474,474,0.9584003686904907
5,1,480,480,0.2853105068206787
3,1,485,485,0.32224002480506897
2,1,488,488,0.34845396876335144
4,1,492,492,0.06910539418458939
3,1,496,496,0.8592542409896851
4,1,50,50,0.5680674910545349
6,1,500,500,0.04637785628437996
3,1,508,508,0.8828123211860657
2,1,509,509,0.13386960327625275
5,1,511,511,0.39049553871154785
3,1,517,517,0.23039281368255615
4,1,525,525,0.6241154670715332
4,1,526,526,0.18210427463054657
4,1,532,532,0.5710973739624023
4,1,542,542,0.33854663372039795
3,1,543,543,0.241555854678154
4,1,557,557,0.5843915939331055
2,1,562,562,0.12064877897500992
3,1,565,565,0.18470866978168488
4,1,567,567,0.16280288994312286
3,1,568,568,0.7537451982498169
5,1,570,570,0.1682886928319931
4,1,573,573,0.5162754654884338
5,1,576,576,0.7440438270568848
3,1,604,604,0.14110097289085388
4,1,605,605,0.13001631200313568
4,1,61,61,0.36631330847740173
3,1,612,612,0.025904366746544838
3,1,614,614,0.9903631806373596
4,1,619,619,0.759109377861023
3,1,621,621,0.2752104103565216
3,1,625,625,0.35587278008461
5,1,627,627,0.12627725303173065
3,1,635,635,0.07963680475950241
5,1,645,645,0.3233582377433777
5,1,652,652,0.6080901622772217
5,1,655,655,0.434466153383255
8,1,675,675,0.3047008514404297
3,1,677,677,0.2725072503089905
5,1,678,678,0.4379492700099945
6,1,682,682,0.2584483027458191
5,1,683,683,0.5548031330108643
5,1,687,687,0.6537785530090332
3,1,69,69,0.17526875436306
3,1,704,704,0.6669073700904846
4,1,707,707,0.3959506154060364
2,1,71,71,0.3058152198791504
3,1,716,716,0.21901439130306244
2,1,720,720,0.10191729664802551
3,1,731,731,0.06775235384702682
4,1,733,733,0.05721215531229973
7,1,734,734,0.17685487866401672
3,1,735,735,0.41739892959594727
2,1,737,737,0.17105655372142792
5,1,739,739,0.1000795066356659
4,1,744,744,0.3169892132282257
4,1,747,747,0.4888206422328949
3,1,75,75,0.7056187391281128
4,1,758,758,0.5718247294425964
2,1,76,76,0.07165107876062393
5,1,760,760,0.6289783120155334
3,1,761,761,0.1043764278292656
4,1,765,765,0.38987722992897034
4,1,768,768,0.3129282295703888
5,1,774,774,0.18150337040424347
6,1,779,779,0.48104092478752136
3,1,781,781,0.3462073504924774
4,1,786,786,0.09085192531347275
3,1,79,79,0.8362783789634705
4,1,801,801,0.8922829627990723
3,1,806,806,0.544771134853363
3,1,808,808,0.046765804290771484
3,1,811,811,0.3485749065876007
2,1,815,815,0.1493515521287918
3,1,817,817,0.15656310319900513
5,1,821,821,0.11359015107154846
3,1,826,826,0.26426997780799866
3,1,837,837,0.05146864056587219
5,1,839,839,0.35829317569732666
2,1,842,842,0.19639481604099274
4,1,845,845,0.12653501331806183
3,1,849,849,0.48158174753189087
3,1,850,850,0.707889974117279
6,1,853,853,0.5654975175857544
2,1,862,862,0.9342058300971985
3,1,866,866,0.49153822660446167
7,1,873,873,0.3689373731613159
6,1,874,874,0.17865213751792908
5,1,877,877,0.3541364371776581
3,1,879,879,0.7121602296829224
2,1,887,887,0.8122481107711792
5,1,888,888,0.16864056885242462
5,1,890,890,0.07765043526887894
4,1,899,899,0.548457145690918
4,1,900,900,0.5708257555961609
3,1,909,909,0.5098751783370972
3,1,910,910,0.334355890750885
2,1,917,917,0.20892009139060974
5,1,923,923,0.4990055561065674
2,1,924,924,0.48981615900993347
3,1,928,928,0.8493339419364929
4,1,929,929,0.2954062521457672
3,1,932,932,0.14939400553703308
4,1,935,935,0.3422849774360657
4,1,938,938,0.7107856273651123
2,1,945,945,0.5871145129203796
3,1,947,947,0.738102912902832
4,1,950,950,0.1527092307806015
4,1,951,951,0.5739672780036926
3,1,954,954,0.4783514738082886
3,1,957,957,0.5834334492683411
2,1,962,962,0.22918082773685455
3,1,963,963,0.7929165959358215
6,1,964,964,0.8510087728500366
5,1,967,967,0.5988500118255615
5,1,970,970,0.27936407923698425
5,1,972,972,0.21474820375442505
1,1,973,973,0.24033862352371216
3,1,975,975,0.4775107502937317
5,1,978,978,0.07531634718179703
4,1,988,988,0.7302452921867371
4,1,99,99,0.3007254898548126
1,1,1,1,0.999998927116394
3,1,105,105,0.7121530771255493
2,1,107,107,0.2997485101222992
4,1,109,109,0.3942793309688568
2,1,113,113,0.19735580682754517
3,1,114,114,0.7433662414550781
2,1,115,115,0.38352102041244507
2,1,122,122,0.30124303698539734
5,1,123,123,0.5963784456253052
3,1,128,128,0.46145525574684143
4,1,145,145,0.4247078597545624
5,1,146,146,0.3081241548061371
4,1,149,149,0.15266332030296326
3,1,151,151,0.33944860100746155
4,1,187,187,0.6620535850524902
4,1,207,207,0.12211626768112183
3,1,208,208,0.06273321062326431
4,1,235,235,0.22364184260368347
4,1,25,25,0.4071294069290161
4,1,267,267,0.17523683607578278
3,1,281,281,0.7456037402153015
3,1,283,283,0.08659585565328598
4,1,285,285,0.43419522047042847
4,1,286,286,0.6723562479019165
4,1,291,291,0.29991552233695984
7,1,294,294,0.5437234044075012
3,1,30,30,0.5895093083381653
2,1,301,301,0.24822020530700684
3,1,308,308,0.96033775806427
2,1,309,309,0.5286198258399963
3,1,311,311,0.7989935874938965
3,1,313,313,0.28923138976097107
2,1,314,314,0.7238070368766785
2,1,315,315,0.14543667435646057
2,1,319,319,0.8513224720954895
2,1,32,32,0.7411292791366577
3,1,323,323,0.7524831891059875
2,1,325,325,0.41316547989845276
4,1,329,329,0.893130362033844
3,1,338,338,0.955868661403656
4,1,341,341,0.31782740354537964
4,1,345,345,0.08064893633127213
5,1,347,347,0.37885913252830505
4,1,349,349,0.35136881470680237
3,1,353,353,0.31907030940055847
4,1,354,354,0.18443860113620758
3,1,365,365,0.874360978603363
5,1,367,367,0.836439311504364
5,1,372,372,0.7504625916481018
5,1,386,386,0.7647844552993774
2,1,387,387,0.06104016304016113
4,1,398,398,0.2665736973285675
5,1,400,400,0.20580966770648956
4,1,406,406,0.5602642297744751
4,1,411,411,0.42218634486198425
3,1,414,414,0.0956798791885376
6,1,421,421,0.4387458860874176
4,1,424,424,0.26481497287750244
5,1,425,425,0.18203383684158325
4,1,427,427,0.629328727722168
4,1,430,430,0.22612522542476654
4,1,435,435,0.21459931135177612
5,1,436,436,0.09079486131668091
5,1,437,437,0.08421381562948227
5,1,438,438,0.6667964458465576
4,1,440,440,0.2483687847852707
6,1,445,445,0.05443170666694641
4,1,447,447,0.5737394690513611
4,1,448,448,0.1590915471315384
3,1,457,457,0.5260828733444214
5,1,458,458,0.24550996720790863
4,1,462,462,0.19994233548641205
4,1,463,463,0.3018999695777893
6,1,466,466,0.701477587223053
4,1,467,467,0.15553677082061768
4,1,470,470,0.23987889289855957
4,1,471,471,0.5917718410491943
5,1,474,474,0.8411920666694641
6,1,480,480,0.6254269480705261
4,1,485,485,0.5277426242828369
2,1,488,488,0.31836962699890137
3,1,492,492,0.2648875117301941
3,1,496,496,0.43354618549346924
5,1,50,50,0.9000325798988342
7,1,500,500,0.08563783019781113
5,1,508,508,0.9175127744674683
3,1,509,509,0.5408076643943787
7,1,511,511,0.7165099382400513
7,1,517,517,0.8528290390968323
5,1,525,525,0.5592083930969238
3,1,526,526,0.23086415231227875
3,1,532,532,0.3708416223526001
4,1,542,542,0.42123064398765564
4,1,543,543,0.13838250935077667
4,1,557,557,0.1406099945306778
3,1,562,562,0.2546257972717285
5,1,565,565,0.9640734195709229
3,1,567,567,0.30850255489349365
4,1,568,568,0.8250828981399536
3,1,570,570,0.7588334083557129
4,1,573,573,0.6315793991088867
4,1,576,576,0.09856270253658295
3,1,604,604,0.5812966227531433
4,1,605,605,0.4462634027004242
3,1,61,61,0.9601784944534302
6,1,612,612,0.4274251163005829
4,1,614,614,0.6276006102561951
3,1,619,619,0.23984868824481964
3,1,621,621,0.8991841673851013
5,1,625,625,0.5614025592803955
7,1,627,627,0.1738402247428894
3,1,635,635,0.9835020899772644
3,1,645,645,0.22351323068141937
4,1,652,652,0.7572751045227051
5,1,655,655,0.21514536440372467
6,1,675,675,0.793150782585144
4,1,677,677,0.15945486724376678
4,1,678,678,0.26989537477493286
7,1,682,682,0.6403893828392029
4,1,683,683,0.07447082549333572
6,1,687,687,0.2683194875717163
5,1,69,69,0.5531636476516724
5,1,704,704,0.9301239252090454
3,1,707,707,0.21036292612552643
3,1,71,71,0.9512349367141724
4,1,716,716,0.428965300321579
3,1,720,720,0.7533706426620483
5,1,731,731,0.801060140132904
5,1,733,733,0.4908784329891205
6,1,734,734,0.10964366793632507
4,1,735,735,0.8022834062576294
5,1,737,737,0.6874209642410278
2,1,739,739,0.062084197998046875
4,1,744,744,0.30704525113105774
5,1,747,747,0.4719412326812744
4,1,75,75,0.9145740866661072
4,1,758,758,0.7511561512947083
2,1,76,76,0.7883485555648804
3,1,760,760,0.23709553480148315
4,1,761,761,0.0775570496916771
4,1,765,765,0.7073478698730469
4,1,768,768,0.7039178013801575
3,1,774,774,0.1555224359035492
5,1,779,779,0.07343609631061554
5,1,781,781,0.11699333041906357
4,1,786,786,0.4032406806945801
4,1,79,79,0.935897171497345
4,1,801,801,0.44516026973724365
3,1,806,806,0.3638902008533478
3,1,808,808,0.0988154336810112
4,1,811,811,0.7882814407348633
4,1,815,815,0.5399689674377441
4,1,817,817,0.44165128469467163
6,1,821,821,0.931460976600647
3,1,826,826,0.24129876494407654
4,1,837,837,0.57216477394104
7,1,839,839,0.324395090341568
4,1,842,842,0.5627909302711487
4,1,845,845,0.8030098080635071
3,1,849,849,0.20243975520133972
3,1,850,850,0.8345589637756348
5,1,853,853,0.39611104130744934
5,1,862,862,0.626183807849884
3,1,866,866,0.6015986204147339
6,1,873,873,0.2637835741043091
9,1,874,874,0.08086597174406052
5,1,877,877,0.25556179881095886
3,1,879,879,0.09779243171215057
4,1,887,887,0.20915739238262177
7,1,888,888,0.7598323225975037
3,1,890,890,0.41606366634368896
5,1,899,899,0.31070631742477417
6,1,900,900,0.3163850009441376
3,1,909,909,0.6618938446044922
4,1,910,910,0.18460427224636078
2,1,917,917,0.41291406750679016
2,1,923,923,0.39313673973083496
3,1,924,924,0.9901256561279297
3,1,928,928,0.8337540626525879
5,1,929,929,0.7460582256317139
3,1,932,932,0.6616935729980469
3,1,935,935,0.29457977414131165
3,1,938,938,0.5120368003845215
3,1,945,945,0.7758490443229675
3,1,947,947,0.8055748343467712
4,1,950,950,0.7780200242996216
3,1,951,951,0.21137423813343048
3,1,954,954,0.49709373712539673
3,1,957,957,0.8485383987426758
3,1,962,962,0.5049023032188416
3,1,963,963,0.84297114610672
